fips_ipeds,year,fourcat,dif_amind,dif_asian,dif_black,dif_hispa,dif_multi,dif_pacis,dif_white
Indiana,2014,Private Selective,0.0328842,-1.925276,-1.697244,-2.842306,-0.3473283,0.0867624,3.476013
Indiana,2015,Private Selective,0.0363208,-1.979856,-1.460241,-2.294334,-0.2497517,0.0784018,3.271437
Indiana,2016,Private Selective,0.031862,-1.897549,-5.577429,-2.067466,-0.2807721,0.078197,4.826329
Indiana,2017,Private Selective,0.0758137,-1.805468,-5.613075,-1.287594,-0.3760334,0.0755612,4.023457
Indiana,2009,Public More Selective,0.1582602,2.937023,-5.20295,-2.862172,,,1.494092
Indiana,2010,Public More Selective,-0.0124111,2.218967,-5.906283,-3.682302,-1.084939,0.0057677,1.233632
Indiana,2011,Public More Selective,-0.0227478,2.053017,-5.695621,-3.143082,-0.8503281,0.0342779,-2.501715
Indiana,2012,Public More Selective,-0.0569844,1.805933,-6.037495,-3.023076,-0.4230928,0.0367831,-4.01836
Indiana,2013,Public More Selective,-0.1005847,1.719537,-6.478547,-2.920981,0.0459259,0.046161,-4.310623
Indiana,2014,Public More Selective,-0.1006201,2.028334,-6.803241,-2.71175,0.2280321,0.0170696,-5.194751
Indiana,2015,Public More Selective,-0.0842188,2.201267,-6.740442,-2.574409,0.2281479,0.0319766,-5.561607
Indiana,2016,Public More Selective,-0.1084494,2.558533,-6.722306,-2.374116,0.3044962,0.0290498,-6.093328
Indiana,2017,Public More Selective,-0.1054321,2.812629,-6.599298,-2.208722,0.4442914,0.0066692,-5.965806
Indiana,2009,Public Nonselective,0.1923401,-0.7842749,2.073753,0.6811232,,,-1.667639
Indiana,2010,Public Nonselective,0.1102802,-1.442814,1.665449,0.7213188,-0.9938052,0.0452813,-0.2076305
Indiana,2011,Public Nonselective,0.0594372,-1.425466,1.677566,0.9013623,-0.9519409,0.0278023,-0.245324
Indiana,2012,Public Nonselective,0.0531585,-1.324682,0.8606367,0.866398,-0.669634,0.050863,-0.3425478
Indiana,2013,Public Nonselective,0.0176877,-1.401568,-0.614381,1.227631,-0.2998477,0.1080954,0.4752118
Indiana,2014,Public Nonselective,0.0153319,-1.586895,-0.9639773,1.990796,-0.2501495,0.0817561,0.3472566
Indiana,2015,Public Nonselective,0.0674585,-1.744606,-1.179831,2.460309,0.0101558,0.0424127,0.0351645
Indiana,2016,Public Nonselective,-0.0170594,-1.87323,-1.405303,2.879964,0.1591247,0.0426243,0.0484896
Indiana,2017,Public Nonselective,0.0104658,-2.090132,-1.801978,1.363088,0.40695,0.0182717,2.643011
Indiana,2009,Public Selective,0.1345292,-0.1928595,0.065017,-2.035929,-1.394749,,0.9396556
Indiana,2010,Public Selective,0.0364914,-0.7666181,0.05886,-3.053995,-0.7980968,0.0067733,2.61947
Indiana,2011,Public Selective,0.0519236,-0.8599047,0.0288101,-2.348204,-0.4660761,0.0361558,1.716915
Indiana,2012,Public Selective,-0.0256885,-0.8234046,-0.1476825,-2.146851,0.0161607,0.029157,1.11052
Indiana,2013,Public Selective,-0.0372496,-0.9081111,-0.2403352,-1.863946,0.1667901,0.0413566,0.4410333
Indiana,2014,Public Selective,-0.0253739,-0.945218,-0.1541538,-1.603677,0.3304443,0.036363,0.2243565
Indiana,2015,Public Selective,-0.0489672,-1.201784,-0.2662219,-1.257094,0.593643,0.0514618,0.2445786
Indiana,2016,Public Selective,-0.0889702,-1.427766,-0.1848804,-0.9882817,0.6354823,0.037257,-0.0712522
Indiana,2017,Public Selective,-0.0727505,-1.48341,0.1245654,-0.5956608,0.8466686,0.0288471,-0.6013982
Iowa,2009,For-Profit,0.2475267,-0.9128423,5.49334,-3.289371,-1.198935,,-59.83202
Iowa,2010,For-Profit,0.2167247,-1.72688,8.732343,-4.622691,-1.295953,0.2124734,-49.67498
Iowa,2011,For-Profit,0.7042703,-1.605183,18.21889,-2.285671,-0.9023411,0.3910457,-35.57954
Iowa,2012,For-Profit,0.8257553,-1.458844,22.67914,-1.401657,-0.6199001,0.5030114,-28.79296
Iowa,2013,For-Profit,0.7962878,-1.38544,24.92386,-0.6787185,-0.9816437,0.5946802,-26.62787
Iowa,2014,For-Profit,1.405315,-0.6663898,22.1311,1.551769,-2.6867,0.6337672,-28.00971
Iowa,2015,For-Profit,0.761535,-1.029871,20.92756,2.540737,-0.6274309,0.3990024,-27.38646
Iowa,2016,For-Profit,0.610275,-1.19637,21.33063,3.436518,0.2718821,0.4580539,-28.01451
Iowa,2017,For-Profit,0.4364016,-1.533661,20.10917,3.977028,0.6806345,0.4744577,-26.10864
Iowa,2009,Private More Selective,-0.682374,-1.29711,-11.13431,-14.25197,-0.9688337,,21.68736
Iowa,2010,Private More Selective,-0.7914619,-1.558757,-10.09715,-14.49672,-1.06718,-0.1557843,26.28385
Iowa,2011,Private More Selective,-0.6192085,-1.400389,-10.19886,-14.1216,-0.5841647,-0.1592302,24.21638
Iowa,2012,Private More Selective,-0.6830894,-1.111024,-10.24426,-13.84616,-0.604216,-0.1169801,22.9431
Iowa,2013,Private More Selective,-0.688597,-0.7929115,-10.33152,-13.36722,-0.8469142,-0.153843,23.11041
Iowa,2014,Private More Selective,-0.6908337,-1.040507,-10.22829,-13.2069,-0.6350353,-0.154214,23.08794
Iowa,2015,Private More Selective,-0.6508291,-1.299852,-10.04539,-13.19442,-0.7724009,-0.1429951,22.80841
Iowa,2016,Private More Selective,-0.5952486,-1.424839,-9.780367,-13.19268,-0.7056301,-0.1720549,21.86398
Iowa,2017,Private More Selective,-0.5752936,-1.249175,-9.012722,-13.30392,-0.7953387,-0.1533009,20.88105
Iowa,2009,Private Nonselective,0.0829445,-1.312345,7.270343,-1.330063,-0.1341232,,-9.521444
Iowa,2010,Private Nonselective,0.04857,-2.130986,6.565902,-3.0967,-1.780744,-0.0345643,-6.30945
Iowa,2011,Private Nonselective,0.1073884,-1.513376,6.205546,-2.937829,-0.9851493,0.0680245,-8.344456
Iowa,2012,Private Nonselective,0.1149018,-2.247699,5.834742,-2.943458,-0.6956817,0.0056296,-9.079543
Iowa,2013,Private Nonselective,0.1993425,-2.607596,6.579764,-1.784953,-0.6545841,0.1120482,-9.054326
Iowa,2014,Private Nonselective,0.0725995,-2.589206,5.9322,-1.792294,-0.5829898,0.1446258,-11.21608
Iowa,2015,Private Nonselective,0.0155113,-2.583534,6.86819,-1.164913,-0.8529989,0.128388,-10.15273
Iowa,2016,Private Nonselective,-0.0216917,-2.530439,8.044031,-0.3280006,-0.5228322,0.1890461,-10.83266
Iowa,2017,Private Nonselective,-0.0570031,-2.653934,7.675141,-0.4225276,-0.8598557,0.253159,-15.07369
Iowa,2009,Private Selective,-0.0367329,-0.7690384,-0.8635643,-2.10627,-1.382936,,-2.231385
Iowa,2010,Private Selective,-0.2266078,-1.571857,-0.8383624,-2.895553,-1.265744,0.0902444,1.19737
Iowa,2011,Private Selective,-0.206046,-1.493076,-0.3446078,-2.413072,-0.9006046,0.2568201,0.0445428
Iowa,2012,Private Selective,-0.235215,-1.484144,-0.6292296,-2.43314,-0.6396784,0.2503707,0.1175994
Iowa,2013,Private Selective,-0.219851,-1.4873,-0.4887939,-2.506382,-0.6211316,0.3105529,0.1249977
Iowa,2014,Private Selective,-0.2798405,-1.633683,-0.5047449,-2.537636,-0.6118565,0.6080437,-1.027034
Iowa,2015,Private Selective,-0.24932,-1.738848,-0.3885693,-2.169135,-0.4584022,0.5646359,-2.141688
Iowa,2016,Private Selective,-0.1532066,-1.864001,-0.2294533,-1.74636,-0.3559547,0.2083056,-2.137518
Iowa,2017,Private Selective,-0.1384186,-2.006064,0.0497114,-1.576365,-0.1585154,0.1801226,-3.004041
Iowa,2009,Public More Selective,0.2146927,1.535972,-0.8151892,-1.289493,,,-4.290891
Iowa,2010,Public More Selective,-0.0685699,0.4421243,-1.642474,-2.546854,-1.133474,0.0338969,-2.16105
Iowa,2011,Public More Selective,-0.0794301,0.3304148,-1.326304,-1.309237,-0.7247735,0.0342317,-6.52563
Iowa,2012,Public More Selective,-0.1688047,0.2114659,-1.379781,-1.02402,-0.4433733,-0.0013329,-7.716489
Iowa,2013,Public More Selective,-0.1879,0.1080656,-1.442066,-0.7963237,0.3034882,0.0324476,-9.835219
Iowa,2014,Public More Selective,-0.1644196,-0.0618776,-1.32482,-0.4228987,0.0329202,0.0463941,-12.86715
Iowa,2015,Public More Selective,-0.2148745,0.3336258,-1.098349,0.5328737,0.0713402,0.0222283,-13.34187
Iowa,2016,Public More Selective,-0.2063317,0.3853165,-1.234828,0.6102696,0.4079509,0.0255163,-11.19727
Iowa,2017,Public More Selective,-0.2383701,0.3805496,-1.378017,0.4449844,0.4743688,0.0144302,-8.19779
Iowa,2009,Public Selective,-0.0619872,-0.2538961,-1.317252,-1.549135,-0.6037959,,-0.9474679
Iowa,2010,Public Selective,-0.1532578,-1.045545,-1.641088,-3.404493,-1.014057,-0.041766,1.911703
Iowa,2011,Public Selective,-0.1459216,-1.090378,-1.394731,-2.825906,-0.2590348,-0.0265194,-0.3554525
Iowa,2012,Public Selective,-0.125649,-1.081299,-1.516414,-2.827397,-0.0392937,-0.0310734,-0.8202919
Iowa,2013,Public Selective,-0.0567389,-1.154666,-1.862337,-2.655662,0.0948804,0.013923,-1.631162
Iowa,2014,Public Selective,-0.0425141,-1.181195,-1.698657,-2.534289,0.0930404,0.0173472,-2.513722
Iowa,2015,Public Selective,-0.1338113,-1.148303,-1.688358,-2.285788,-0.1718384,0.0161135,-3.201427
Iowa,2016,Public Selective,-0.1471692,-1.236918,-1.875368,-2.005784,-0.2713319,0.0169311,-3.752705
Iowa,2017,Public Selective,-0.157471,-1.310399,-1.829477,-1.837753,-0.4083063,0.0274373,-3.386125
Kansas,2009,For-Profit,-0.6002709,0.3667362,7.528764,-8.491657,,,-33.6882
Kansas,2010,For-Profit,0.9373766,-2.942273,6.791041,-6.348308,-3.800628,-0.1950805,-38.02679
Kansas,2011,For-Profit,-1.93589,-2.817732,10.34979,-4.51856,-0.5824569,1.0296,-31.97852
Kansas,2012,For-Profit,-1.411863,-3.030911,9.480847,-5.336313,-0.9222124,0.3487607,-39.07681
Kansas,2013,For-Profit,-2.007812,-3.10039,8.528187,-5.6681,7.354012,-0.1340062,-34.56785
Kansas,2014,For-Profit,-0.5141277,-0.3067166,20.079,-2.777269,6.650013,-0.111125,-21.24216
Kansas,2015,For-Profit,-0.0313551,-1.367103,15.38506,-1.797547,0.6154291,0.4737441,-12.43548
Kansas,2016,For-Profit,0.2929508,-1.762455,12.0253,0.2343441,-1.777252,0.1977663,-11.73274
Kansas,2009,Private More Selective,,,,,,,
Kansas,2010,Private More Selective,-0.7644019,-3.821126,-10.13726,-11.76834,-1.624651,0.3201496,30.33625
Kansas,2011,Private More Selective,-0.3630027,-3.887446,-9.472616,-10.13815,-1.36046,0.1561796,26.14673
Kansas,2012,Private More Selective,-0.5125424,-3.815977,-9.955171,-11.74839,-0.2424702,0.254028,26.01796
Kansas,2013,Private More Selective,-0.5122651,-3.56039,-10.53248,-12.85725,-0.1300491,0.0810376,27.70864
Kansas,2014,Private More Selective,-0.5253752,-3.705166,-10.35769,-13.45136,0.8253325,0.1756674,26.73256
Kansas,2015,Private More Selective,-0.5798907,-3.988681,-10.95367,-13.98292,0.4466154,0.2762384,28.47
Kansas,2016,Private More Selective,-0.5873483,-4.082376,-10.88163,-13.40991,-3.299512,0.2604622,26.66447
Kansas,2017,Private More Selective,-0.3477367,-4.191504,-10.65001,-13.09149,-3.479573,0.065334,28.07698
Kansas,2009,Private Nonselective,-0.8626866,-0.8198987,0.5435186,-3.508475,0.2956617,,-1.047731
Kansas,2010,Private Nonselective,-1.538611,-1.449113,1.313727,-4.719374,-3.166893,-0.1396815,2.739021
Kansas,2011,Private Nonselective,-0.9524549,-1.853249,1.348952,-4.308743,-3.105139,0.3482623,3.681249
Kansas,2012,Private Nonselective,-0.3422319,-2.213899,1.309632,-4.005611,-2.796546,0.2574736,1.367269
Kansas,2013,Private Nonselective,-0.6413521,-1.978912,1.380283,-2.696193,-2.796344,0.2564288,-2.389509
Kansas,2014,Private Nonselective,-0.0378166,-2.15512,2.515709,-2.376187,-2.870418,0.3027679,-1.823914
Kansas,2015,Private Nonselective,-0.4095194,-1.874019,3.796257,-1.953879,-2.493307,0.0346882,-5.06956
Kansas,2016,Private Nonselective,-0.4217002,-1.94384,3.825573,-2.879084,-2.364698,0.0859765,-7.473597
Kansas,2017,Private Nonselective,-0.8238446,-1.702475,4.985835,-0.0119386,-2.074575,0.0645553,-12.25458
Kansas,2009,Private Selective,-0.1514938,-0.6395333,1.401261,-2.204113,-3.131896,,-0.9407561
Kansas,2010,Private Selective,-0.4538052,-1.005267,1.97517,-2.816287,-1.951339,-0.02399,1.090665
Kansas,2011,Private Selective,-0.0840496,-0.661456,2.667781,-2.50568,-1.986649,0.0065374,-1.08128
Kansas,2012,Private Selective,-0.0354544,-0.7862357,2.031465,-2.548908,-1.888204,0.0957132,-3.330525
Kansas,2013,Private Selective,-0.1859871,-0.9750593,2.6373,-1.824569,-1.655147,0.2346584,-4.265117
Kansas,2014,Private Selective,-0.4968955,-1.388513,2.81671,-0.6593393,-1.519336,0.3044451,-6.337175
Kansas,2015,Private Selective,-0.5742935,-1.739576,4.161707,0.0211647,-1.124508,0.2833735,-6.746842
Kansas,2016,Private Selective,-0.4775056,-1.778623,3.728453,-0.0407946,-1.49669,0.1977591,-5.645123
Kansas,2017,Private Selective,-0.3953628,-1.715732,4.052742,1.391686,-1.882978,0.1470796,-7.892155
Kansas,2009,Public More Selective,0.1924951,2.06696,-2.827283,-5.499936,,,5.180573
Kansas,2010,Public More Selective,-0.604687,-0.2582853,-3.069628,-7.230073,-1.244727,-0.0049961,11.30841
Kansas,2011,Public More Selective,-0.5586464,-0.2770253,-2.78255,-6.47924,-0.6267894,0.0303622,7.355233
Kansas,2012,Public More Selective,-0.5861118,-0.4119568,-2.803115,-6.335006,-0.4126557,0.0238923,6.501907
Kansas,2013,Public More Selective,-0.5800462,-0.3976929,-2.984404,-6.378586,-0.305858,0.0615482,6.69352
Kansas,2014,Public More Selective,-0.6464323,-0.3843516,-2.841453,-6.333776,-0.11875,0.0174592,6.481186
Kansas,2015,Public More Selective,-0.6866515,-0.4935578,-3.391356,-6.049103,0.0055227,-0.0231613,6.556859
Kansas,2016,Public More Selective,-0.6594576,-0.5138372,-3.102184,-6.041662,-0.234338,-0.0273266,6.694512
Kansas,2017,Public More Selective,-0.4955409,-0.6378528,-3.308901,-6.06741,0.1376168,-0.0674409,7.096977
Kansas,2009,Public Nonselective,-0.6239206,-1.458514,-4.907134,-11.03619,,,-11.31898
Kansas,2010,Public Nonselective,-0.6178517,-2.149834,-4.045819,-12.03256,-1.956764,-0.034508,-10.60914
Kansas,2011,Public Nonselective,-0.4551761,-2.047682,-3.622418,-11.60577,-1.844362,-0.0143264,-12.89336
Kansas,2012,Public Nonselective,-0.3612177,-1.95634,-3.223524,-11.55384,-2.133217,0.0000496,-11.99882
Kansas,2013,Public Nonselective,-0.3453745,-1.780017,-3.569369,-11.43919,-1.900102,0.0629046,-9.889865
Kansas,2014,Public Nonselective,-0.2918759,-1.581364,-3.574165,-10.69089,-1.639343,0.0200794,-9.049892
Kansas,2015,Public Nonselective,-0.3852018,-1.779693,-3.824101,-10.55591,-1.461703,0.0578962,-7.547295
Kansas,2016,Public Nonselective,-0.3891541,-1.877348,-3.54509,-10.5167,-1.524659,0.0269132,-8.313436
Kansas,2017,Public Nonselective,-0.3168269,-2.088647,-3.562742,-11.02603,-1.46324,-0.022848,-8.527481
Kansas,2009,Public Selective,0.2546624,0.7822483,-2.36697,-4.275575,-1.997718,,-1.501051
Kansas,2010,Public Selective,-0.0215305,0.1391457,-1.426999,-5.018106,-1.143955,-0.0328616,0.2760704
Kansas,2011,Public Selective,0.1471765,0.2671329,-0.8644491,-4.209131,-0.9325864,-0.006583,-1.895831
Kansas,2012,Public Selective,-0.0032572,0.1574768,-1.254529,-3.707114,-0.7592952,0.02947,-1.236876
Kansas,2013,Public Selective,2.593802,0.1082679,-2.077292,-3.822238,-0.6472299,0.0768463,-3.69708
Kansas,2014,Public Selective,-0.1251742,0.1475625,-2.189883,-3.516304,0.0536649,-0.0003892,-1.847894
Kansas,2015,Public Selective,-0.1971865,0.0488346,-2.612922,-3.368827,0.6206225,-0.0251263,-1.980158
Kansas,2016,Public Selective,-0.3153668,-0.0125592,-2.20589,-2.679137,0.4905654,-0.0352854,-2.331121
Kansas,2017,Public Selective,3.053404,-0.4287188,-2.401661,-2.41194,0.8630382,-0.0552701,-4.316273
Kentucky,2011,For-Profit,0.2310703,-1.101993,9.507913,-4.453876,6.811141,0.0672506,-15.30846
Kentucky,2012,For-Profit,0.3525322,-0.9955065,7.823326,-4.607561,7.739058,0.0837182,-18.31142
Kentucky,2013,For-Profit,0.2530389,-1.197238,7.245289,-4.694747,6.646813,0.1461747,-21.00272
Kentucky,2014,For-Profit,0.3889848,-0.8209545,6.573256,-4.533029,6.436848,0.1933822,-26.16988
Kentucky,2015,For-Profit,0.2716234,-1.009864,6.079709,-4.541816,6.304964,0.2641969,-26.15379
Kentucky,2016,For-Profit,0.5596381,-1.427854,5.526313,-4.786329,6.656617,0.2491508,-23.90732
Kentucky,2017,For-Profit,0.3560048,-0.9180142,4.010419,-4.866255,5.996714,0.1377218,-23.95013
Kentucky,2009,Private More Selective,-0.5128409,-1.835249,-10.5716,-14.05228,,,29.68621
Kentucky,2010,Private More Selective,-0.7153736,-3.051092,-7.673554,-15.66565,-1.23703,-0.1631893,29.62513
Kentucky,2011,Private More Selective,-0.689909,-2.978956,-7.406481,-15.41575,-0.2657954,-0.1313655,27.34005
Kentucky,2012,Private More Selective,-0.7259765,-2.9284,-8.03647,-15.53588,-0.364226,-0.1193359,27.44241
Kentucky,2013,Private More Selective,-0.7107538,-2.933258,-7.84014,-15.7968,0.310685,-0.103921,27.10224
Kentucky,2014,Private More Selective,-0.7309361,-2.782193,-7.87415,-15.67709,0.8734006,-0.0173432,26.22916
Kentucky,2015,Private More Selective,-0.667042,-2.812692,-7.891383,-15.08642,0.5871548,-0.033104,25.86269
Kentucky,2016,Private More Selective,-0.6243466,-2.626226,-7.744946,-14.45798,-0.4852981,-0.0803598,24.62467
Kentucky,2017,Private More Selective,-0.623777,-2.642601,-7.398054,-13.82056,0.1108014,-0.1220688,23.59563
Kentucky,2009,Private Nonselective,0.2593182,-0.5780045,5.720652,-1.587598,-1.563137,,-7.307272
Kentucky,2010,Private Nonselective,0.1878303,-1.276718,5.520445,-2.967813,-0.489908,0.2670543,-3.619944
Kentucky,2011,Private Nonselective,0.2113333,-0.9853922,4.474535,-2.319811,-0.1240048,0.2622806,-6.975512
Kentucky,2012,Private Nonselective,0.0104776,-0.9805196,3.918835,-2.069252,-0.6955766,0.3648952,-6.083499
Kentucky,2013,Private Nonselective,0.0129675,-1.184552,1.882196,-1.102223,0.0815663,0.2669244,-3.81968
Kentucky,2014,Private Nonselective,-0.0042561,-1.110366,2.748771,-0.6632888,-0.1771802,0.1625349,-4.418786
Kentucky,2015,Private Nonselective,-0.1223908,-1.066101,2.291647,-1.30152,-0.0980167,0.1324978,-4.074661
Kentucky,2016,Private Nonselective,-0.1903504,-1.202186,1.434809,-0.8319514,0.2964437,0.0345125,-2.333329
Kentucky,2017,Private Nonselective,0.1039613,-1.647895,0.6137038,-0.2647462,0.3376206,-0.0147671,-2.132214
Kentucky,2009,Private Selective,0.086559,-0.9283471,-4.749451,-1.953678,-1.601928,,2.629541
Kentucky,2010,Private Selective,0.0199035,-1.261342,-2.57075,-3.532333,-1.463645,-0.0397101,4.186444
Kentucky,2011,Private Selective,0.0661157,-1.351196,-2.818376,-3.210467,-1.185827,-0.0369371,2.617429
Kentucky,2012,Private Selective,0.0404088,-1.34093,-2.583012,-3.049985,-1.113965,-0.0318658,1.476813
Kentucky,2013,Private Selective,-0.0047213,-1.37871,-2.49331,-2.884233,-0.9646175,0.0027645,0.4519885
Kentucky,2014,Private Selective,0.0833443,-1.439964,-1.437698,-2.758409,-1.182528,0.0292072,-2.868087
Kentucky,2015,Private Selective,0.0767065,-1.496044,-1.996509,-2.73987,-1.022678,0.0767481,-2.686672
Kentucky,2016,Private Selective,0.0545235,-1.485306,-1.880522,-2.643815,-1.00439,0.0169971,-2.448642
Kentucky,2017,Private Selective,0.067806,-1.508089,-2.019305,-2.81623,-0.9053718,0.0754422,-7.006385
Kentucky,2009,Public More Selective,0.0929532,1.520633,-0.1874,-1.186339,,,-0.7835881
Kentucky,2010,Public More Selective,-0.0665213,1.310849,-0.3744424,-1.789002,-0.5620297,-0.04092,-0.0844222
Kentucky,2011,Public More Selective,-0.0392677,1.201951,-0.4797806,-1.378228,0.2976584,-0.0544166,-1.494663
Kentucky,2012,Public More Selective,-0.0611533,1.224892,-0.586735,-1.133575,0.6780108,-0.0547803,-2.363147
Kentucky,2013,Public More Selective,-0.0827807,1.358031,-0.7546925,-0.7320517,1.171915,-0.0489601,-3.418011
Kentucky,2014,Public More Selective,-0.0800101,1.32855,-1.123425,-0.1939973,1.25227,-0.0317681,-3.838683
Kentucky,2015,Public More Selective,-0.078604,1.384749,-1.381415,0.1175343,1.297404,-0.0268528,-4.072099
Kentucky,2016,Public More Selective,-0.0785353,1.466253,-1.228519,0.2393409,1.346547,-0.0297233,-4.637316
Kentucky,2017,Public More Selective,-0.0413123,1.603504,-1.35245,0.6537211,1.492514,0.0184664,-4.969715
Kentucky,2009,Public Selective,0.1238965,-0.0966231,-3.342762,-1.651687,,,3.744209
Kentucky,2010,Public Selective,0.0457002,-0.4577806,-1.361413,-2.906464,-0.8679302,-0.052596,4.045414
Kentucky,2011,Public Selective,0.0611964,-0.4902318,-1.735819,-2.585309,-0.3720726,-0.0123516,2.190867
Kentucky,2012,Public Selective,0.0624579,-0.5629516,-2.170001,-2.607625,-0.2657811,-0.020728,1.717267
Kentucky,2013,Public Selective,0.0450558,-0.5810006,-2.140501,-2.421569,-0.2301755,0.0012252,1.267857
Kentucky,2014,Public Selective,0.0552001,-0.7177384,-2.617082,-2.182117,-0.4276495,-0.0254148,2.014994
Kentucky,2015,Public Selective,0.0298897,-0.6435922,-3.368122,-1.763836,-0.2738596,-0.0338888,2.566757
Kentucky,2016,Public Selective,0.0228787,-0.6312472,-3.462384,-1.805378,-0.3305603,-0.0437446,2.810088
Kentucky,2017,Public Selective,0.0039637,-0.6206325,-3.350182,-1.640517,-0.275304,0.0120209,2.946556
Louisiana,2009,For-Profit,-0.3347639,-1.342245,6.124857,-2.680975,,,-35.73895
Louisiana,2010,For-Profit,-0.2071326,-1.524871,13.99258,-4.890753,-1.030975,-0.022797,-37.65208
Louisiana,2011,For-Profit,0.0640685,-1.032509,15.791,-3.291711,0.2354251,0.0957467,-34.32692
Louisiana,2012,For-Profit,-0.1271878,-1.60302,15.99492,-2.034907,-0.1811677,0.1253067,-35.28037
Louisiana,2013,For-Profit,0.8921685,0.1091894,27.69857,-0.6043714,-1.10626,-0.0264193,-32.96143
Louisiana,2014,For-Profit,1.129667,-0.5153794,29.94164,1.15078,-1.164396,-0.0349224,-35.27962
